timestamp,local_timestamp,utc_timestamp,timezone,flags,note
2024-05-23T02:47:00+00:00,2024-05-23T04:47:00+02:00,2024-05-23T02:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T03:47:00+00:00,2024-05-23T05:47:00+02:00,2024-05-23T03:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T04:47:00+00:00,2024-05-23T06:47:00+02:00,2024-05-23T04:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T05:47:00+00:00,2024-05-23T07:47:00+02:00,2024-05-23T05:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T06:47:00+00:00,2024-05-23T08:47:00+02:00,2024-05-23T06:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T07:47:00+00:00,2024-05-23T09:47:00+02:00,2024-05-23T07:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T08:47:00+00:00,2024-05-23T10:47:00+02:00,2024-05-23T08:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T09:47:00+00:00,2024-05-23T11:47:00+02:00,2024-05-23T09:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T10:47:00+00:00,2024-05-23T12:47:00+02:00,2024-05-23T10:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T11:47:00+00:00,2024-05-23T13:47:00+02:00,2024-05-23T11:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T12:47:00+00:00,2024-05-23T14:47:00+02:00,2024-05-23T12:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T13:47:00+00:00,2024-05-23T15:47:00+02:00,2024-05-23T13:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T14:47:00+00:00,2024-05-23T16:47:00+02:00,2024-05-23T14:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T15:47:00+00:00,2024-05-23T17:47:00+02:00,2024-05-23T15:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T16:47:00+00:00,2024-05-23T18:47:00+02:00,2024-05-23T16:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T17:47:00+00:00,2024-05-23T19:47:00+02:00,2024-05-23T17:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T18:47:00+00:00,2024-05-23T20:47:00+02:00,2024-05-23T18:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T19:47:00+00:00,2024-05-23T21:47:00+02:00,2024-05-23T19:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T20:47:00+00:00,2024-05-23T22:47:00+02:00,2024-05-23T20:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T21:47:00+00:00,2024-05-23T23:47:00+02:00,2024-05-23T21:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T22:47:00+00:00,2024-05-24T00:47:00+02:00,2024-05-23T22:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-23T23:47:00+00:00,2024-05-24T01:47:00+02:00,2024-05-23T23:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T00:47:00+00:00,2024-05-24T02:47:00+02:00,2024-05-24T00:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T01:47:00+00:00,2024-05-24T03:47:00+02:00,2024-05-24T01:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T02:47:00+00:00,2024-05-24T04:47:00+02:00,2024-05-24T02:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T03:47:00+00:00,2024-05-24T05:47:00+02:00,2024-05-24T03:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T04:47:00+00:00,2024-05-24T06:47:00+02:00,2024-05-24T04:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T05:47:00+00:00,2024-05-24T07:47:00+02:00,2024-05-24T05:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T06:47:00+00:00,2024-05-24T08:47:00+02:00,2024-05-24T06:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T07:47:00+00:00,2024-05-24T09:47:00+02:00,2024-05-24T07:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T08:47:00+00:00,2024-05-24T10:47:00+02:00,2024-05-24T08:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T09:47:00+00:00,2024-05-24T11:47:00+02:00,2024-05-24T09:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T10:47:00+00:00,2024-05-24T12:47:00+02:00,2024-05-24T10:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T11:47:00+00:00,2024-05-24T13:47:00+02:00,2024-05-24T11:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T12:47:00+00:00,2024-05-24T14:47:00+02:00,2024-05-24T12:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T13:47:00+00:00,2024-05-24T15:47:00+02:00,2024-05-24T13:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T14:47:00+00:00,2024-05-24T16:47:00+02:00,2024-05-24T14:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T15:47:00+00:00,2024-05-24T17:47:00+02:00,2024-05-24T15:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T16:47:00+00:00,2024-05-24T18:47:00+02:00,2024-05-24T16:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T17:47:00+00:00,2024-05-24T19:47:00+02:00,2024-05-24T17:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T18:47:00+00:00,2024-05-24T20:47:00+02:00,2024-05-24T18:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T19:47:00+00:00,2024-05-24T21:47:00+02:00,2024-05-24T19:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T20:47:00+00:00,2024-05-24T22:47:00+02:00,2024-05-24T20:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T21:47:00+00:00,2024-05-24T23:47:00+02:00,2024-05-24T21:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T22:47:00+00:00,2024-05-25T00:47:00+02:00,2024-05-24T22:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-24T23:47:00+00:00,2024-05-25T01:47:00+02:00,2024-05-24T23:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T00:47:00+00:00,2024-05-25T02:47:00+02:00,2024-05-25T00:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T01:47:00+00:00,2024-05-25T03:47:00+02:00,2024-05-25T01:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T02:47:00+00:00,2024-05-25T04:47:00+02:00,2024-05-25T02:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T03:47:00+00:00,2024-05-25T05:47:00+02:00,2024-05-25T03:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T04:47:00+00:00,2024-05-25T06:47:00+02:00,2024-05-25T04:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T05:47:00+00:00,2024-05-25T07:47:00+02:00,2024-05-25T05:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T06:47:00+00:00,2024-05-25T08:47:00+02:00,2024-05-25T06:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T07:47:00+00:00,2024-05-25T09:47:00+02:00,2024-05-25T07:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T08:47:00+00:00,2024-05-25T10:47:00+02:00,2024-05-25T08:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T09:47:00+00:00,2024-05-25T11:47:00+02:00,2024-05-25T09:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T10:47:00+00:00,2024-05-25T12:47:00+02:00,2024-05-25T10:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T11:47:00+00:00,2024-05-25T13:47:00+02:00,2024-05-25T11:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T12:47:00+00:00,2024-05-25T14:47:00+02:00,2024-05-25T12:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T13:47:00+00:00,2024-05-25T15:47:00+02:00,2024-05-25T13:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T14:47:00+00:00,2024-05-25T16:47:00+02:00,2024-05-25T14:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T15:47:00+00:00,2024-05-25T17:47:00+02:00,2024-05-25T15:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T16:47:00+00:00,2024-05-25T18:47:00+02:00,2024-05-25T16:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T17:47:00+00:00,2024-05-25T19:47:00+02:00,2024-05-25T17:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T18:47:00+00:00,2024-05-25T20:47:00+02:00,2024-05-25T18:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T19:47:00+00:00,2024-05-25T21:47:00+02:00,2024-05-25T19:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T20:47:00+00:00,2024-05-25T22:47:00+02:00,2024-05-25T20:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T21:47:00+00:00,2024-05-25T23:47:00+02:00,2024-05-25T21:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T22:47:00+00:00,2024-05-26T00:47:00+02:00,2024-05-25T22:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-25T23:47:00+00:00,2024-05-26T01:47:00+02:00,2024-05-25T23:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T00:47:00+00:00,2024-05-26T02:47:00+02:00,2024-05-26T00:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T01:47:00+00:00,2024-05-26T03:47:00+02:00,2024-05-26T01:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T02:47:00+00:00,2024-05-26T04:47:00+02:00,2024-05-26T02:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T03:47:00+00:00,2024-05-26T05:47:00+02:00,2024-05-26T03:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T04:47:00+00:00,2024-05-26T06:47:00+02:00,2024-05-26T04:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T05:47:00+00:00,2024-05-26T07:47:00+02:00,2024-05-26T05:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T06:47:00+00:00,2024-05-26T08:47:00+02:00,2024-05-26T06:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T07:47:00+00:00,2024-05-26T09:47:00+02:00,2024-05-26T07:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T08:47:00+00:00,2024-05-26T10:47:00+02:00,2024-05-26T08:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T09:47:00+00:00,2024-05-26T11:47:00+02:00,2024-05-26T09:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T10:47:00+00:00,2024-05-26T12:47:00+02:00,2024-05-26T10:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T11:47:00+00:00,2024-05-26T13:47:00+02:00,2024-05-26T11:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T12:47:00+00:00,2024-05-26T14:47:00+02:00,2024-05-26T12:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T13:47:00+00:00,2024-05-26T15:47:00+02:00,2024-05-26T13:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T14:47:00+00:00,2024-05-26T16:47:00+02:00,2024-05-26T14:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T15:47:00+00:00,2024-05-26T17:47:00+02:00,2024-05-26T15:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T16:47:00+00:00,2024-05-26T18:47:00+02:00,2024-05-26T16:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T17:47:00+00:00,2024-05-26T19:47:00+02:00,2024-05-26T17:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T18:47:00+00:00,2024-05-26T20:47:00+02:00,2024-05-26T18:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T19:47:00+00:00,2024-05-26T21:47:00+02:00,2024-05-26T19:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T20:47:00+00:00,2024-05-26T22:47:00+02:00,2024-05-26T20:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T21:47:00+00:00,2024-05-26T23:47:00+02:00,2024-05-26T21:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T22:47:00+00:00,2024-05-27T00:47:00+02:00,2024-05-26T22:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-26T23:47:00+00:00,2024-05-27T01:47:00+02:00,2024-05-26T23:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T00:47:00+00:00,2024-05-27T02:47:00+02:00,2024-05-27T00:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T01:47:00+00:00,2024-05-27T03:47:00+02:00,2024-05-27T01:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T02:47:00+00:00,2024-05-27T04:47:00+02:00,2024-05-27T02:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T03:47:00+00:00,2024-05-27T05:47:00+02:00,2024-05-27T03:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T04:47:00+00:00,2024-05-27T06:47:00+02:00,2024-05-27T04:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T05:47:00+00:00,2024-05-27T07:47:00+02:00,2024-05-27T05:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T06:47:00+00:00,2024-05-27T08:47:00+02:00,2024-05-27T06:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T07:47:00+00:00,2024-05-27T09:47:00+02:00,2024-05-27T07:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T08:47:00+00:00,2024-05-27T10:47:00+02:00,2024-05-27T08:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T09:47:00+00:00,2024-05-27T11:47:00+02:00,2024-05-27T09:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T10:47:00+00:00,2024-05-27T12:47:00+02:00,2024-05-27T10:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T11:47:00+00:00,2024-05-27T13:47:00+02:00,2024-05-27T11:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T12:47:00+00:00,2024-05-27T14:47:00+02:00,2024-05-27T12:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T13:47:00+00:00,2024-05-27T15:47:00+02:00,2024-05-27T13:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T14:47:00+00:00,2024-05-27T16:47:00+02:00,2024-05-27T14:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T15:47:00+00:00,2024-05-27T17:47:00+02:00,2024-05-27T15:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T16:47:00+00:00,2024-05-27T18:47:00+02:00,2024-05-27T16:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T17:47:00+00:00,2024-05-27T19:47:00+02:00,2024-05-27T17:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T18:47:00+00:00,2024-05-27T20:47:00+02:00,2024-05-27T18:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T19:47:00+00:00,2024-05-27T21:47:00+02:00,2024-05-27T19:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T20:47:00+00:00,2024-05-27T22:47:00+02:00,2024-05-27T20:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T21:47:00+00:00,2024-05-27T23:47:00+02:00,2024-05-27T21:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T22:47:00+00:00,2024-05-28T00:47:00+02:00,2024-05-27T22:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-27T23:47:00+00:00,2024-05-28T01:47:00+02:00,2024-05-27T23:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T00:47:00+00:00,2024-05-28T02:47:00+02:00,2024-05-28T00:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T01:47:00+00:00,2024-05-28T03:47:00+02:00,2024-05-28T01:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T02:47:00+00:00,2024-05-28T04:47:00+02:00,2024-05-28T02:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T03:47:00+00:00,2024-05-28T05:47:00+02:00,2024-05-28T03:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T04:47:00+00:00,2024-05-28T06:47:00+02:00,2024-05-28T04:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T05:47:00+00:00,2024-05-28T07:47:00+02:00,2024-05-28T05:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T06:47:00+00:00,2024-05-28T08:47:00+02:00,2024-05-28T06:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T07:47:00+00:00,2024-05-28T09:47:00+02:00,2024-05-28T07:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T08:47:00+00:00,2024-05-28T10:47:00+02:00,2024-05-28T08:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T09:47:00+00:00,2024-05-28T11:47:00+02:00,2024-05-28T09:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T10:47:00+00:00,2024-05-28T12:47:00+02:00,2024-05-28T10:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T11:47:00+00:00,2024-05-28T13:47:00+02:00,2024-05-28T11:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T12:47:00+00:00,2024-05-28T14:47:00+02:00,2024-05-28T12:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T13:47:00+00:00,2024-05-28T15:47:00+02:00,2024-05-28T13:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T14:47:00+00:00,2024-05-28T16:47:00+02:00,2024-05-28T14:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-05-28T15:47:00+00:00,2024-05-28T17:47:00+02:00,2024-05-28T15:47:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
